YB,F8,u_F8,e_F8,F12,u_F12,e_F12,F24,u_F24,e_F24,F70,u_F70,e_F70,F160,u_F160,e_F160,F250,u_F250,e_F250,F350,u_F350,e_F350,F500,u_F500,e_F500,F870,u_F870,e_F870,F1100,u_F1100,e_F1100,Multiple Sources,No Obvious Source 8,No Obvious Source 12,No Obvious Source 24,No Obvious Source 70,No Obvious Source 160,No Obvious Source 250,No Obvious Source 350,No Obvious Source 500,No Obvious Source 870,No Obvious Source 1100,Poor Confidence 8,Poor Confidence 12,Poor Confidence 24,Poor Confidence 70,Poor Confidence 160,Poor Confidence 250,Poor Confidence 350,Poor Confidence 500,Poor Confidence 870,Poor Confidence 1100,Very Circular,RMS,WISE Q,"WISE C,G,K",CORNISH,No Association
103,0.186248,0.06349412822,0.3409117318,0.018196,0.0196938729,1.082318801,0.070618,0.0392632356030388,0.5559947266,4.937628,1.732563701,0.3508898809,16.53,0.959,0.058015728458374535,10.932,0.591,0.0540614727866811,4.664,0.239,0.051243566,2.171,0.483,0.22247812,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
104,0.263088,0.05004561488,0.19022386,0.071612,0.0232873865,0.3251883274,0.181758,0.0376459024258632,0.2071210204,6.329074,0.8286568076,0.1309286015,18.388,0.79,0.042962802994217536,8.419,0.789,0.09371659041782048,3.237,0.223,0.06889095,1.564,0.339,0.2167519,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
106,0.30117,0.1540445455,0.511487019,0.097344,0.03857323658,0.3962569504,0.232714,0.0676271120092942,0.2906018203,7.279902,0.7203553967,0.09895124917,19.636,1.191,0.060653900221084286,20.073,1.358,0.06765306830340863,6.795,0.394,0.05798381,2.845,0.372,0.13075571,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
107,0.601252,0.1795734826,0.2986659215,0.728288,1.074608034,1.475526212,,,,63.10778,18.32618594,0.2903950343,229.687,12.834,0.055876038407872725,157.178,7.031,0.044732724282845575,51.697,1.862,0.036017563,13.424,2.666,0.19859952,2.13,,,4.39,0.347,0.079043284,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
112,0.31664,0.1929445791,0.6093499845,0.052868,0.02942301939,0.5565374024,0.18574,0.097863293424802,0.5268832423,7.934818,2.661609744,0.3354342524,29.09,1.611,0.05537985362068981,48.573,2.379,0.04897782612771678,15.696,0.659,0.041985217,9.785,0.58,0.059274398,1.02,,,0.61,0.137,0.22459015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
113,0.142022,0.04296524374,0.3025252689,0.019704,0.0111024763,0.5634630684,0.075614,0.0173010456320548,0.2288074382,3.796442,0.4337363832,0.1142481258,31.307,5.646,0.18034305134465986,17.321,1.699,0.09808902493814874,7.276,0.761,0.10459043,4.989,0.744,0.1491281,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,0.12946,0.02729596765,0.2108447988,0.027272,0.01006017495,0.3688829183,0.10934,0.026134456181372,0.2390200858,3.576468,0.8569658299,0.2396123298,3.855,0.328,0.08508430844614942,15.453,2.493,0.16132789947049622,10.729,0.808,0.07530991,2.923,0.464,0.15874101,,,,0.212,0.088,0.41509435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,0.303396,0.08930519627,0.2943519238,0.08042,0.03558925189,0.4425423015,0.397026,0.10400445508463639,0.2619588014,7.714178,1.980800243,0.2567739872,13.287,0.425,0.03198615277496267,22.013,1.183,0.053740969814598076,9.821,0.527,0.053660523,4.866,0.22,0.045211673,1.01,,,0.793,0.151,0.19041614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117,0.10124,0.0615703699,0.6081624842,0.009286,0.0074129569,0.7982938725,0.014652,0.008726177284070399,0.5955621952,2.035134,0.7576163087,0.3722685134,10.809,2.062,0.19076695681743217,16.459,2.611,0.15863661589617573,5.215,0.455,0.087248325,2.761,0.33,0.11952192,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
119,0.853546,0.2391639322,0.2802004018,0.331552,0.1088447717,0.3282886898,2.26594,0.49419685069548,0.218097942,25.96449,3.921614403,0.1510376057,19.01,0.76,0.03997895794125496,21.254,0.886,0.04168626976515731,7.175,0.4,0.05574913,5.027,0.189,0.037596975,0.69,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
120,0.213916,0.1363113815,0.6372191959,0.182386,0.1105205736,0.6059707081,1.398816,0.36259291093752,0.2592141575,14.010288,4.011819285,0.2863480954,22.663,0.73,0.03221109381253525,21.349,0.558,0.026137056917578918,7.161,0.187,0.026113672,2.496,0.133,0.053285256,,,,0.323,0.09,0.27863777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
121,0.274216,0.1612956741,0.5882066476,0.070494,0.03806828772,0.5400216716,0.13282,0.045986070166919996,0.346228506,4.46476,1.019652515,0.2283779004,24.079,1.728,0.07176377942699833,13.199,0.974,0.07379346746812762,4.408,0.442,0.10027223,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
122,0.350548,0.09104655661,0.2597263616,0.0584,0.03952793885,0.676848268,0.575884,0.26998143507959516,0.4688121828,15.60087,10.0129995,0.6418231484,51.268,1.777,0.03466099614591822,55.254,1.229,0.02224273305721658,21.466,0.838,0.03903848,8.392,0.19,0.02264061,1.77,,,1.571,0.213,0.13558243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123,0.448192,0.1092110622,0.2436702624,0.10926,0.06158963225,0.5636978972,0.853282,0.2151794113574696,0.2521785428,11.898824,1.490435211,0.1252590349,18.676,0.441,0.023613194182026846,17.355,1.181,0.06804955311310597,6.417,0.667,0.103942655,3.767,0.603,0.16007432,,,,1.69,0.219,0.12958579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,0.53352,1.042368367,1.953756874,0.242022,0.05305416873,0.2192121738,2.737574,0.12299774340325625,0.04492946799,35.11334,4.061576274,0.1156704624,40.312,0.705,0.017488588591751824,32.344,0.663,0.020498391899648586,9.002,0.198,0.021995112,2.951,0.092,0.031175872,0.42,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
126,0.743828,0.397780366,0.5347746603,0.377596,0.1879800358,0.4978337584,1.959408,1.7500575645929377,0.8931562822,34.806854,17.29998387,0.4970280815,44.637,1.593,0.03568788346796237,51.023,1.588,0.031123220099323983,14.897,0.198,0.013291267,8.743,1.144,0.13084754,0.73,,,2.189,0.249,0.11375058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
127,0.462596,0.08397172549,0.1815228093,0.10432,0.04657940908,0.4465050717,2.529748,0.5730363912127556,0.2265191597,25.144224,2.2226874,0.08839753418,41.424,0.581,0.014025684879202785,41.688,1.122,0.026914219416118906,11.792,0.371,0.031462006,4.409,0.18,0.040825587,1.61,,,0.429,0.107,0.24941726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,0.187492,0.08595792412,0.458461823,0.046768,0.02643138797,0.5651596812,0.110326,0.0470911045752966,0.4268359641,3.629786,1.0873928,0.2995749061,20.956,0.22,0.01049818661996121,17.642,0.627,0.03554018672774025,9.659,0.17,0.017600166,3.891,0.35,0.089951165,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,0.277824,0.03525388249,0.126892862,0.064316,0.01711929409,0.2661747324,0.163806,0.012973298731583342,0.07919916689,5.460682,1.149467388,0.2104988695,8.435,0.375,0.04445761707172495,15.871,2.616,0.16482892930864437,9.492,1.108,0.116729885,4.73,0.609,0.12875265,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131,0.590588,0.1817263037,0.3077040233,0.380866,0.08397301431,0.2204791562,2.148418,0.11013969683275293,0.05126548783,13.611336,1.514542536,0.1112706744,19.921,0.366,0.018372571490494448,16.911,0.875,0.051741470049080474,4.505,0.251,0.055715866,,,,0.15,0.03,0.19999999,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
132,5.212988,1.879525181,0.3605466157,,,,,,,291.027746,49.90517605,0.1714791003,196.462,15.099,0.07685455699886908,122.358,7.023,0.057397144146592534,33.1,2.657,0.08027191,11.973,1.515,0.1265347,3.29,,,7.209,0.522,0.07240949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
133,0.2847,0.1286193026,0.4517713474,0.086162,0.0486977594,0.5651883591,0.254512,0.1116560787303216,0.4387065393,12.019084,1.69650538,0.1411509712,18.886,0.449,0.02377422434362355,10.037,0.819,0.08159808764790732,3.071,0.484,0.15760338,2.124,0.25,0.11770245,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
134,0.163794,0.0697670243,0.4259437116,0.036124,0.02493918363,0.6903771351,0.067052,0.0314802782732828,0.4694905189,4.53312,0.5133973438,0.1132547437,10.542,0.279,0.026465567640551715,9.075,0.598,0.06589531570098289,3.686,0.32,0.08681497,1.746,0.16,0.09163803,0.145,0.029,0.2,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,0.640852,0.09014627321,0.1406662899,0.1751,0.05239182236,0.2992108644,0.55706,0.101172172825458,0.1816180893,19.595252,2.777432371,0.141740069,25.677,0.607,0.02363983305387233,20.005,0.587,0.029342664953649896,6.857,0.297,0.043313403,2.768,0.25,0.09031792,0.508,0.102,0.2007874,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
136,1.288242,0.6162211225,0.4783426736,0.276616,0.1721122632,0.6222064637,0.977384,0.43527790409540723,0.4453499383,37.075788,9.636904972,0.2599244815,55.114,3.884,0.07047211349099149,56.575,2.217,0.03918692015253017,16.707,0.615,0.036810916,6.941,0.177,0.025500648,,,,0.356,0.102,0.28651685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
137,0.398634,0.07676755322,0.1925765319,0.133768,0.05693072036,0.4255929696,0.494558,0.10639764858080279,0.2151368466,10.563114,2.193907611,0.2076951561,13.386,0.23,0.017182130895885637,15.452,0.747,0.04834325517856362,3.731,0.191,0.051192712,1.374,0.155,0.11280932,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
138,1.301524,0.5452851651,0.4189589782,0.383512,0.2245447823,0.5854961053,2.875672,1.2837444743474526,0.4464154724,91.393726,25.92149113,0.2836244047,99.994,1.861,0.01861111608522378,87.439,2.405,0.027504888795500528,24.688,0.53,0.021467919,5.876,0.073,0.0124234175,1.35,,,1.921,0.228,0.11868818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
139,8.91792,2.503604157,0.2807385755,1.255686,1.040211181,0.8284007159,,,,250.672598,286.4623975,1.142775077,618.822,22.975,0.037126993515857104,458.654,21.915,0.04778111804438061,140.332,6.179,0.044031296,49.227,0.312,0.0063379854,10.2,,,11.94,0.803,0.067252934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
141,1.583464,0.1338367822,0.0845215188,0.28555,0.08308745543,0.2909734037,4.15581,0.9105306231123389,0.2190982319,41.02813,8.747168186,0.21319929,81.897,4.042,0.04935467498070175,134.565,8.238,0.061219484383581615,55.54,4.19,0.07544112,33.636,2.999,0.08916042,5.327,1.065,0.19992492,10.409,0.711,0.068306275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
143,0.23984,0.05721216087,0.2385430323,0.08738,0.03434677787,0.3930736767,0.450822,0.1081449475002672,0.2398839176,13.52734,5.566777288,0.411520468,19.882,1.307,0.06573785539724351,14.087,0.875,0.06211400582096969,5.014,0.238,0.047467094,2.258,0.121,0.053587247,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
144,0.305164,0.05275975626,0.1728898437,0.098014,0.02458477029,0.2508291702,0.191532,0.033396171494928004,0.174363404,5.063156,0.8605236594,0.1699579589,15.574,0.465,0.029857454961877403,26.108,3.338,0.1278535337493415,8.043,0.92,0.11438518,2.776,0.315,0.11347262,,,,1.071,0.209,0.19514473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145,3.047046,3.91913932,1.286209437,,,,,,,2991.59469,4845.169017,1.619594069,2.591,,,487.225,,,732.279,9.821,0.013411555,361.15,13.57,0.037574414,39.28,,,34.705,2.149,0.06192191,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
147,0.913016,0.0608667884,0.06666563171,0.18594,0.08223968356,0.442291511,1.136704,0.40204513472846076,0.3536937802,40.003552,6.153846841,0.1538325107,86.693,2.8,0.032297878171435805,114.695,6.947,0.06056933629803288,59.326,2.933,0.049438696,23.154,0.858,0.037056234,3.18,,,2.318,0.211,0.091026746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
149,2.17021,0.6981172933,0.3216819079,0.725408,0.2279725793,0.3142680799,3.839578,0.8837901634127099,0.2301789841,43.508106,13.83083232,0.3178909309,109.847,8.595,0.07824519802114586,73.562,9.272,0.12604334184504468,30.331,4.681,0.15433057,,,,0.906,0.181,0.19977924,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150,0.29022,0.1589956561,0.5478452762,0.095136,0.05520209036,0.5802439703,0.113788,0.058217865985332795,0.5116344956,7.37013,0.9457045781,0.1283158612,14.579,0.771,0.05288428751331059,9.411,0.283,0.030071192473765326,3.547,0.211,0.05948689,1.665,0.231,0.13873875,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
151,0.29561,0.1160848466,0.3926959391,0.035816,0.0178936757,0.4996000586,0.256678,0.0877505804485384,0.3418702828,10.078414,1.16977677,0.116067545,15.058,0.749,0.04974100231601828,26.558,1.536,0.057835680900347936,13.651,0.733,0.053695697,4.427,0.348,0.078608535,,,,1.173,0.203,0.17306052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
152,2.143406,1.140311294,0.5320090053,0.416314,0.2448540285,0.5881474765,0.796838,0.7132929751715432,0.8951543164,33.810602,12.36848543,0.3658167764,11.292,2.798,0.2477860518309228,17.665,2.067,0.1170110338104706,27.375,1.425,0.052054793,6.39,0.35,0.054773085,0.66,,,0.426,0.103,0.24178404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
153,1.523672,0.5284291248,0.346812913,0.576078,0.07401890988,0.1284876525,3.041792,0.23290387613795327,0.07656798234,49.361652,5.598322925,0.1134144158,49.557,1.869,0.037714146498745486,49.378,1.363,0.02760338683798351,14.208,0.299,0.021044482,5.11,0.186,0.036399215,0.87,,,0.471,0.104,0.2208068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
154,0.72466,0.4658889023,0.6429068837,0.41094,0.1699688249,0.4136098334,4.442502,1.7890201788558353,0.4027055427,77.016744,22.08892465,0.2868067839,158.104,5.494,0.03474927869021865,149.623,8.009,0.0535278655321971,48.059,2.731,0.056825984,17.472,,,4.744,0.949,0.20004216,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
155,0.35188,0.1865018779,0.5300155674,0.059112,0.01440573567,0.2437023898,0.13803,0.03987832306466701,0.2889105489,7.424846,2.281011478,0.3072133049,17.126,0.978,0.05710615352201612,9.284,0.55,0.05924170744516684,2.988,0.179,0.059906296,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
156,2.068928,0.2921155521,0.1411917438,0.486298,0.289613456,0.59554729,3.421704,0.8952017907899351,0.2616245563,27.311618,17.43566793,0.6383974737,701.102,18.395,0.0262372671276985,494.076,10.346,0.020940097713129966,106.055,3.782,0.035660744,38.381,9.727,0.2534327,9.64,,,11.949,0.793,0.06636538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
157,1.300604,0.05670789698,0.04360120143,0.49884,0.2073639979,0.4156924021,2.844588,0.8107737766918067,0.2850232711,20.074918,2.793490388,0.1391532652,38.935,0.957,0.024579427691437977,21.002,2.194,0.10446624158280383,8.036,2.374,0.29542062,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
158,0.365946,0.05629094226,0.1538230839,0.086788,0.04260477637,0.4909063047,0.428132,0.11423018131586721,0.2668106596,16.64586,1.948625084,0.1170636473,38.537,0.703,0.018242209021457456,56.914,2.45,0.04304740569427058,33.644,0.782,0.023243371,12.564,0.32,0.025469596,2.32,,,2.601,0.248,0.09534794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
159,0.944296,0.08823583784,0.09344086795,0.296914,0.08721012602,0.2937218387,0.96525,0.13431244821637503,0.1391478355,12.342044,2.305275807,0.1867823358,15.395,0.901,0.058525496777407184,15.848,2.389,0.15074456959646917,5.624,0.558,0.099217646,,,,0.58,,,1.733,0.198,0.11425274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
161,0.120938,0.03619364682,0.2992743953,0.080444,0.02949530014,0.3666563092,0.178158,0.07413871066876081,0.4161402276,2.95483,1.011816305,0.3424279248,13.865,0.757,0.05459791050032937,10.285,0.675,0.06562955876722693,2.422,0.194,0.0800991,1.233,0.187,0.15166262,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162,3.626716,0.9473918585,0.2612258193,1.621206,0.5978348453,0.3687593343,12.593224,2.2061031469128847,0.1751817602,123.392094,39.4475213,0.3196924537,128.867,5.131,0.03981624498096231,144.896,5.543,0.03825502582026034,48.282,1.319,0.02731867,17.724,0.555,0.03131347,2.76,,,1.844,0.205,0.111171365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
163,5.966656,2.378005095,0.3985490524,,,,,,,433.256824,216.7097532,0.5001877435,353.653,18.675,0.05280599694350266,314.457,17.691,0.05625888431404361,129.032,3.893,0.03017081,50.055,1.612,0.032204576,9.43,,,13.021,0.864,0.06635435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
164,0.09488,0.02747993086,0.2896282763,0.030506,0.007408456654,0.2428524439,0.037716,0.005169732101142,0.1370699995,1.373466,0.2007329198,0.146150629,3.577,0.124,0.03466592059643334,3.463,0.353,0.10193473439735723,1.728,0.37,0.21412037,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
165,0.54894,0.2409047198,0.4388543736,0.190608,0.1088330273,0.5709782761,0.4678,0.21368385571471998,0.4567846424,19.851992,1.214375516,0.06117146913,30.664,1.325,0.0432102807097481,28.932,0.957,0.0330775617712615,9.973,0.486,0.048731577,4.25,0.362,0.08517647,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
166,0.250098,0.1189236333,0.4755081342,0.14929,0.07627415322,0.5109126748,0.483268,0.1174371785920476,0.2430063207,17.46692,3.305193771,0.1892259065,26.385,1.371,0.05196134362321065,21.432,1.235,0.057624114142642534,6.737,0.464,0.06887338,2.71,0.163,0.060147602,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
167,0.08891,0.04454113492,0.5009687878,0.038502,0.01207803254,0.3136988348,0.154922,0.0350042336065116,0.2259474678,5.572958,5.605952915,1.005920539,13.453,0.874,0.06496692283316757,30.662,1.888,0.061574587810452414,12.971,0.675,0.052039165,5.884,0.266,0.045207344,1.33,,,0.811,0.154,0.18988903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
168,0.514272,0.08192073376,0.1592945635,0.178094,0.03651329799,0.2050226172,0.868602,0.07405446590258011,0.08525707505,18.999092,2.548818703,0.134154764,29.467,0.766,0.025995180127609936,23.905,0.907,0.037941853388212037,7.338,0.217,0.02957209,2.661,0.192,0.07215332,0.339,0.068,0.20058998,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
169,0.40176,0.086484237,0.2152634334,0.096966,0.05300525662,0.5466375495,0.722652,0.19682964734395197,0.272371276,14.740206,2.465950102,0.1672941411,20.762,0.573,0.027598497920637587,27.828,1.97,0.07079200907755605,12.5,0.677,0.05416,8.234,0.654,0.079426765,0.681,0.136,0.19970633,0.333,0.107,0.3213213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
170,0.198044,0.1003999944,0.5069580216,0.056044,0.03290591406,0.5871442805,0.53272,0.209068555522984,0.3924548647,7.808132,1.177224749,0.1507690634,17.374,0.329,0.018936341440388096,17.381,0.888,0.05109027164398434,5.927,0.31,0.05230302,2.124,0.738,0.34745762,,,,0.588,0.146,0.24829932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
171,1.113376,0.404059555,0.3629138359,0.390214,0.06978941272,0.1788490744,1.374536,0.13352444936732608,0.09714147128,40.705048,5.337031122,0.1311147237,46.163,1.628,0.0352663392972908,31.59,1.102,0.03488445704630109,9.446,0.324,0.034300234,3.326,0.152,0.04570054,0.633,0.127,0.20063192,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
173,0.22437,0.03796354764,0.1692006402,0.049952,0.02704011594,0.5413219879,0.231606,0.0581974529560164,0.2512778294,4.917162,0.5586599919,0.1136143149,6.36,0.328,0.05157232846853868,7.395,0.531,0.07180527628395024,2.649,0.421,0.1589279,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
174,0.249136,0.1109327726,0.4452699432,0.08973,0.04471797346,0.4983614561,0.412236,0.1399489422134364,0.3394874349,10.196028,2.411456474,0.2365094009,25.414,1.415,0.055677971269891685,36.902,2.59,0.07018589545740912,14.78,1.095,0.07408661,8.503,2.024,0.23803362,0.68,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
175,2.569538,2.245593842,0.8739290262,0.72069,0.5596469553,0.7765432507,2.572314,1.617234919694221,0.6287082058,103.919018,75.7634731,0.7290626351,68.224,3.552,0.052063790539639526,114.752,5.793,0.05048278218464551,41.77,1.089,0.026071342,16.344,0.602,0.03683309,1.71,,,1.866,0.241,0.12915327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
177,0.669696,0.1145329133,0.1710222449,0.193862,0.1003608276,0.5176921089,2.107526,0.49864656025989357,0.2366028036,16.38505,0.9455602715,0.05770872054,21.394,0.554,0.025895111714834097,32.902,1.65,0.05014892639226011,10.007,0.721,0.072049566,3.811,0.257,0.06743637,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179,0.074414,0.009886492302,0.1328579609,0.02537,0.01488848045,0.5868537819,0.044696,0.0207382853686832,0.4639852642,1.907562,0.7279648476,0.3816205437,14.304,0.975,0.0681627533446489,17.993,2.482,0.1379425394616556,11.966,1.221,0.10203911,6.786,0.653,0.09622753,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180,0.531562,0.1262002915,0.237414058,0.182074,0.0881849456,0.4843357404,5.164792,1.5219767841635665,0.2946830742,70.974428,7.107848098,0.1001466063,102.01,2.923,0.028654054477745123,98.814,3.298,0.033375838416365905,26.473,0.74,0.02795301,8.477,0.343,0.040462427,1.82,,,2.089,0.215,0.10292006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
181,0.667692,0.6176201556,0.9250075717,0.37079,0.1991328752,0.5370502852,2.309278,0.5596642508200212,0.2423546454,45.398202,16.25607516,0.3580775106,70.684,1.534,0.02170222453597203,43.339,1.544,0.03562611111386751,11.659,0.364,0.031220514,4.167,0.938,0.225102,0.718,0.144,0.2005571,0.779,0.149,0.19127087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
182,0.177582,0.06686969657,0.3765567263,0.073042,0.03837299858,0.5253552556,0.126536,0.05799519316473681,0.4583295913,4.106756,0.9739411697,0.2371558402,9.108,0.378,0.041501975316042224,8.552,0.593,0.06934050453166409,2.874,0.237,0.082463466,2.236,0.196,0.08765653,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
185,0.630022,0.133163943,0.2113639572,0.341088,0.1598247788,0.4685734438,4.871854,1.3205910907648757,0.2710654077,87.285506,9.592408768,0.1098969257,84.216,1.821,0.021622969269174973,52.428,1.524,0.029068437640905435,14.673,0.302,0.02058202,4.002,0.139,0.034732636,0.84,,,0.341,0.083,0.24340175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
186,3.258166,0.4536539288,0.1392359778,0.85257,0.3108997997,0.3646619043,1.995176,0.7502568772562537,0.3760354361,35.679376,5.83212336,0.1634592309,38.815,4.831,0.12446218861849304,29.172,1.935,0.06633072613394835,5.342,0.744,0.13927369,3.855,1.055,0.27367055,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
187,0.150186,0.09624032772,0.6408075834,0.091938,0.02674972654,0.2909539749,0.479034,0.045865492259017863,0.09574579729,5.782534,1.320802986,0.2284124894,18.869,0.807,0.04276856120638883,18.322,1.852,0.10108066794523804,10.253,1.236,0.12055007,8.46,1.12,0.13238771,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
